43458;Turning Hand Counterclockwise
28269;Stop Sign
117626;Pushing Two Fingers Away
51800;Doing other things
136227;Sliding Two Fingers Up
147152;Rolling Hand Backward
77347;Doing other things
101557;Rolling Hand Backward
136576;Zooming In With Two Fingers
44345;Doing other things
47173;Rolling Hand Backward
57629;Thumb Up
61903;Turning Hand Counterclockwise
112831;Rolling Hand Backward
57907;Zooming Out With Full Hand
118043;Zooming In With Two Fingers
122467;Swiping Right
91095;Sliding Two Fingers Right
100751;Doing other things
108494;Pulling Hand In
87393;Zooming In With Full Hand
81490;Zooming Out With Full Hand
104297;Sliding Two Fingers Right
40440;Doing other things
128860;Drumming Fingers
10011;Swiping Down
85716;Turning Hand Counterclockwise
61220;Pushing Hand Away
106692;Sliding Two Fingers Down
103773;Doing other things
67313;Zooming Out With Two Fingers
90147;Turning Hand Counterclockwise
122713;Drumming Fingers
40919;Rolling Hand Backward
22243;Doing other things
4385;Shaking Hand
25219;Zooming Out With Two Fingers
100516;Doing other things
45594;Thumb Down
35796;Doing other things
136623;Swiping Right
122219;Pushing Two Fingers Away
120459;Doing other things
5405;Rolling Hand Backward
43944;Zooming Out With Two Fingers
4883;Zooming Out With Two Fingers
11049;Doing other things
69178;Swiping Down
80496;Swiping Right
63956;Swiping Down
73530;Swiping Right
52435;Swiping Down
36441;Drumming Fingers
114967;Swiping Left
115354;Zooming In With Full Hand
88263;Swiping Right
97602;Swiping Up
77275;Thumb Down
32598;Pushing Hand Away
40565;No gesture
72472;Pushing Hand Away
6749;Swiping Left
76930;No gesture
27509;Zooming In With Full Hand
136496;Swiping Left
130834;Swiping Right
138568;Sliding Two Fingers Left
125451;Stop Sign
18933;Sliding Two Fingers Down
75599;Sliding Two Fingers Down
9177;Zooming Out With Two Fingers
139199;Pushing Hand Away
28191;Stop Sign
63283;Turning Hand Counterclockwise
6661;Pushing Hand Away
11833;Doing other things
46019;No gesture
51799;Rolling Hand Backward
29938;Swiping Right
124630;Doing other things
67442;Pulling Hand In
4135;Sliding Two Fingers Down
19492;Pulling Hand In
134251;Zooming Out With Full Hand
130890;Zooming Out With Full Hand
123100;Zooming Out With Two Fingers
113284;Pushing Hand Away
36586;Thumb Up
72000;Zooming In With Two Fingers
36618;Sliding Two Fingers Left
93207;Doing other things
18495;Swiping Left
35746;Pulling Two Fingers In
3745;Sliding Two Fingers Left
73108;Swiping Left
80519;Doing other things
86371;Thumb Down
69262;Sliding Two Fingers Down
118192;Doing other things
91889;Doing other things
1346;Swiping Right
33126;Pushing Two Fingers Away
117047;Doing other things
100963;Swiping Down
3362;Swiping Right
87210;Doing other things
143979;Zooming Out With Full Hand
63549;Sliding Two Fingers Left
98057;Swiping Up
65897;Swiping Down
147897;Thumb Down
96176;Sliding Two Fingers Right
74986;Pushing Hand Away
45353;Pushing Hand Away
83781;Zooming Out With Two Fingers
69147;Pulling Hand In
91544;Swiping Right
125165;Swiping Right
84434;Sliding Two Fingers Down
76380;Pushing Two Fingers Away
42964;No gesture
135276;Swiping Down
116320;Doing other things
15334;Turning Hand Clockwise
116536;Zooming In With Two Fingers
64426;Stop Sign
55132;Swiping Right
1332;Doing other things
63176;Rolling Hand Forward
88562;Sliding Two Fingers Right
84892;Doing other things
106524;Zooming In With Full Hand
89928;Rolling Hand Backward
65756;Zooming Out With Two Fingers
88736;Zooming Out With Two Fingers
22790;Doing other things
108472;Pushing Two Fingers Away
72390;Swiping Down
104438;Sliding Two Fingers Right
113165;Swiping Left
48628;Sliding Two Fingers Down
61422;Doing other things
73508;Stop Sign
110846;Zooming In With Two Fingers
29710;Rolling Hand Backward
18334;Sliding Two Fingers Down
76146;Doing other things
59826;Sliding Two Fingers Down
95339;Zooming Out With Two Fingers
2802;Zooming Out With Full Hand
106596;Swiping Down
17957;Zooming In With Full Hand
79991;Thumb Down
59895;Pulling Two Fingers In
7106;Shaking Hand
22951;Thumb Down
28756;Thumb Up
110250;Zooming Out With Two Fingers
100951;Zooming In With Full Hand
3207;Doing other things
138267;Swiping Down
93520;Stop Sign
45626;Sliding Two Fingers Up
21512;Rolling Hand Backward
25188;Doing other things
34583;Drumming Fingers
142750;Zooming Out With Two Fingers
47690;Swiping Down
74630;Stop Sign
128006;Swiping Right
111743;Doing other things
10162;Pulling Hand In
108131;Rolling Hand Backward
59350;Sliding Two Fingers Up
73927;Rolling Hand Backward
29560;Swiping Down
42777;Zooming In With Full Hand
112692;Zooming Out With Two Fingers
108532;Doing other things
33037;Pulling Hand In
107987;Stop Sign
129560;Rolling Hand Forward
116667;Pushing Hand Away
22934;Thumb Up
40149;Thumb Down
26280;Doing other things
122569;Pulling Two Fingers In
145411;Shaking Hand
82392;Thumb Up
51537;Zooming Out With Full Hand
30568;Swiping Left
66566;Turning Hand Clockwise
56026;Zooming Out With Full Hand
145530;Thumb Down
11772;Swiping Up
44213;Pushing Hand Away
101002;Swiping Down
1304;Zooming Out With Full Hand
14978;Sliding Two Fingers Down
87694;Sliding Two Fingers Right
17728;Pushing Hand Away
102967;Sliding Two Fingers Left
43399;Stop Sign
57488;Swiping Left
64890;Pushing Hand Away
88798;Pulling Two Fingers In
72439;Swiping Down
79677;Doing other things
91746;Doing other things
63997;Thumb Down
27995;Doing other things
41837;Swiping Left
50052;Drumming Fingers
56014;Doing other things
21893;Sliding Two Fingers Right
58250;Swiping Down
92484;Thumb Down
43371;Thumb Down
139937;Swiping Down
71662;Stop Sign
99734;No gesture
98326;Doing other things
43405;Sliding Two Fingers Down
62729;Swiping Down
90689;Pulling Two Fingers In
136574;Sliding Two Fingers Down
142820;Stop Sign
13691;Swiping Down
68309;Swiping Down
24630;Swiping Down
32053;Sliding Two Fingers Right
77961;Doing other things
79964;Thumb Down
116737;Turning Hand Counterclockwise
19559;Sliding Two Fingers Right
70663;Zooming Out With Two Fingers
7328;Sliding Two Fingers Right
4962;Pushing Hand Away
107641;Zooming In With Full Hand
125019;Swiping Left
52404;Swiping Down
143571;Pulling Two Fingers In
103978;Swiping Down
12124;Swiping Down
74948;Sliding Two Fingers Up
98578;Doing other things
103437;Turning Hand Clockwise
51484;Doing other things
32108;Pushing Two Fingers Away
144597;Zooming Out With Two Fingers
48352;No gesture
101175;Stop Sign
62064;Zooming In With Two Fingers
74341;Swiping Down
141641;Pulling Two Fingers In
15923;Pushing Two Fingers Away
103665;Shaking Hand
136710;Pushing Two Fingers Away
23471;Doing other things
73836;Swiping Down
118959;Drumming Fingers
103157;Drumming Fingers
77094;Shaking Hand
110134;Zooming Out With Full Hand
36745;Thumb Down
86158;Zooming Out With Full Hand
86765;Pushing Two Fingers Away
29848;Sliding Two Fingers Left
100411;Rolling Hand Forward
92794;Zooming Out With Full Hand
8934;Zooming In With Full Hand
100284;Thumb Down
102297;Doing other things
136981;Pushing Two Fingers Away
72186;Doing other things
120595;Rolling Hand Forward
106311;Pulling Two Fingers In
140393;Turning Hand Counterclockwise
53804;Doing other things
113017;Doing other things
124541;Swiping Down
22846;Zooming In With Full Hand
134136;Thumb Down
5742;Doing other things
137018;Sliding Two Fingers Left
76369;No gesture
112740;Doing other things
96211;Sliding Two Fingers Right
113249;Swiping Down
37956;Doing other things
102715;Doing other things
46288;Sliding Two Fingers Right
55785;Zooming Out With Full Hand
78058;Rolling Hand Forward
44497;Sliding Two Fingers Down
146719;Doing other things
110092;Sliding Two Fingers Down
15533;Doing other things
67333;Zooming In With Full Hand
71;Sliding Two Fingers Left
88288;Swiping Right
130454;No gesture
69233;Stop Sign
16840;Doing other things
99711;Swiping Up
100055;Rolling Hand Forward
1168;Swiping Up
139789;Pulling Hand In
135305;Rolling Hand Backward
66578;Sliding Two Fingers Down
103205;Zooming In With Full Hand
55409;Pushing Hand Away
55627;Sliding Two Fingers Right
49057;Doing other things
26383;Zooming Out With Two Fingers
136794;Swiping Down
2796;Rolling Hand Forward
117114;Sliding Two Fingers Left
97912;Doing other things
7158;Rolling Hand Backward
109017;Sliding Two Fingers Left
72254;Pushing Hand Away
78044;Swiping Left
144838;Rolling Hand Backward
15555;Swiping Down
135094;Swiping Up
61971;Zooming In With Full Hand
147518;Thumb Down
146615;Swiping Down
94119;No gesture
146056;Sliding Two Fingers Right
7307;Zooming In With Full Hand
50939;Swiping Down
23146;Shaking Hand
47893;Sliding Two Fingers Left
147901;Turning Hand Counterclockwise
147409;Pushing Two Fingers Away
5901;Pushing Two Fingers Away
142769;Shaking Hand
3011;Rolling Hand Forward
122395;Turning Hand Clockwise
39946;Sliding Two Fingers Right
86034;Sliding Two Fingers Down
138108;Thumb Up
33272;Pushing Two Fingers Away
118745;Sliding Two Fingers Left
12885;Zooming In With Two Fingers
20395;Sliding Two Fingers Right
113585;No gesture
95209;Sliding Two Fingers Left
123963;Stop Sign
125665;Rolling Hand Backward
35431;Thumb Down
27919;Turning Hand Counterclockwise
100856;Swiping Left
2247;Zooming In With Two Fingers
66009;Doing other things
87723;Shaking Hand
36732;Doing other things
50010;Pushing Hand Away
33938;Sliding Two Fingers Left
138794;Swiping Down
107091;Swiping Right
135275;Sliding Two Fingers Down
82558;Turning Hand Counterclockwise
31375;Stop Sign
98755;Turning Hand Counterclockwise
104132;No gesture
25544;Sliding Two Fingers Down
33861;Turning Hand Counterclockwise
144541;Pushing Hand Away
37707;Pulling Hand In
61439;Doing other things
90585;Rolling Hand Forward
75923;Swiping Left
56642;Sliding Two Fingers Right
108488;Pushing Two Fingers Away
11378;Swiping Down
131592;Pulling Two Fingers In
142002;Sliding Two Fingers Left
132727;Thumb Up
124909;Swiping Down
85900;Zooming Out With Full Hand
83646;Sliding Two Fingers Left
106587;Thumb Up
47449;Swiping Left
58286;Thumb Up
24986;Rolling Hand Forward
143142;Rolling Hand Backward
22653;Shaking Hand
131255;No gesture
102922;Sliding Two Fingers Down
65667;Pushing Two Fingers Away
65275;Thumb Down
142967;Rolling Hand Forward
50619;Zooming Out With Two Fingers
97021;Swiping Left
55464;Rolling Hand Backward
65318;Turning Hand Clockwise
36397;No gesture
134022;Swiping Down
31839;Thumb Down
61689;Zooming In With Full Hand
23698;Rolling Hand Forward
114601;Sliding Two Fingers Down
125464;Doing other things
74385;Thumb Up
87516;Sliding Two Fingers Left
71474;Pulling Hand In
87183;Pushing Two Fingers Away
118771;Pulling Hand In
39318;Sliding Two Fingers Down
147390;Rolling Hand Backward
67124;Thumb Down
124762;Swiping Down
3800;Pushing Two Fingers Away
25074;Rolling Hand Backward
106630;Thumb Down
34327;Rolling Hand Backward
95196;Stop Sign
84467;Sliding Two Fingers Left
4648;Zooming Out With Full Hand
98131;Thumb Down
33458;Thumb Down
4309;Zooming Out With Full Hand
32621;Doing other things
53;Zooming In With Full Hand
106044;Stop Sign
113419;Sliding Two Fingers Down
78672;Rolling Hand Backward
114986;Sliding Two Fingers Right
46843;Pushing Hand Away
35376;Drumming Fingers
40295;Sliding Two Fingers Down
56181;No gesture
6292;Shaking Hand
137992;Doing other things
89917;Doing other things
37091;Sliding Two Fingers Down
129711;Rolling Hand Backward
103954;Sliding Two Fingers Down
24319;Doing other things
67075;Zooming Out With Two Fingers
45633;Doing other things
27219;No gesture
95594;Doing other things
103340;Pulling Two Fingers In
98503;Sliding Two Fingers Left
62103;Doing other things
113772;Drumming Fingers
10650;Sliding Two Fingers Left
89032;Zooming In With Two Fingers
85897;Doing other things
33540;Rolling Hand Backward
38505;Swiping Down
130199;Rolling Hand Backward
53679;Sliding Two Fingers Down
38378;Doing other things
132124;Thumb Up
58632;No gesture
94574;Turning Hand Counterclockwise
146017;Pulling Hand In
31263;Pulling Hand In
55707;Stop Sign
4581;Pulling Two Fingers In
30964;Zooming Out With Two Fingers
82846;Zooming Out With Full Hand
68751;Sliding Two Fingers Down
30749;Swiping Down
14250;Stop Sign
73919;Zooming Out With Full Hand
85578;No gesture
126597;Turning Hand Counterclockwise
49315;No gesture
97520;Zooming In With Two Fingers
71106;Shaking Hand
144466;Pushing Two Fingers Away
80633;Doing other things
68797;No gesture
69489;Doing other things
18997;Pushing Two Fingers Away
64534;Doing other things
26841;Zooming In With Full Hand
8556;Shaking Hand
72109;Doing other things
132672;Doing other things
49007;Sliding Two Fingers Down
21596;Doing other things
93283;Thumb Up
25793;Pulling Hand In
69769;Rolling Hand Backward
142473;Doing other things
114617;Doing other things
115061;Thumb Down
26685;Doing other things
92133;Rolling Hand Backward
86470;Swiping Down
60929;Doing other things
11266;Pushing Two Fingers Away
25308;Sliding Two Fingers Right
89751;Turning Hand Counterclockwise
63540;Turning Hand Counterclockwise
103644;Turning Hand Clockwise
112866;Sliding Two Fingers Down
35988;Doing other things
126573;Sliding Two Fingers Down
80724;Doing other things
65520;Rolling Hand Forward
51368;Pulling Hand In
4688;Doing other things
58598;Pulling Two Fingers In
81518;Turning Hand Clockwise
5719;Zooming In With Full Hand
85821;Drumming Fingers
79274;Doing other things
109423;Doing other things
93732;Doing other things
40816;Swiping Down
113241;Thumb Up
17106;Zooming In With Two Fingers
131910;Pulling Hand In
92731;Swiping Down
141718;Rolling Hand Backward
138644;Doing other things
102729;Shaking Hand
589;Doing other things
109853;Swiping Down
89984;Swiping Up
7727;No gesture
21011;Thumb Up
31622;Doing other things
104920;Zooming Out With Two Fingers
136232;Swiping Down
85322;Thumb Down
88939;Pushing Hand Away
81892;Rolling Hand Forward
142374;Swiping Down
63920;Drumming Fingers
75773;Stop Sign
52634;Drumming Fingers
3734;Pushing Hand Away
32162;Doing other things
21266;Swiping Down
70807;Sliding Two Fingers Down
27499;Swiping Down
43366;Pulling Hand In
39568;Zooming In With Full Hand
104614;Pulling Hand In
141129;Doing other things
58521;Thumb Up
63442;Shaking Hand
67583;Swiping Down
126534;Doing other things
124301;Pulling Two Fingers In
147023;Turning Hand Clockwise
129297;Zooming Out With Full Hand
46496;Zooming Out With Full Hand
97348;Rolling Hand Forward
54331;Stop Sign
137560;Swiping Right
85391;Thumb Up
116351;Sliding Two Fingers Left
121762;Shaking Hand
5146;Thumb Down
8560;Doing other things
107900;Doing other things
78836;Zooming In With Full Hand
80406;Sliding Two Fingers Left
34332;Doing other things
56598;Swiping Right
135928;Sliding Two Fingers Right
101488;Zooming In With Full Hand
74331;Sliding Two Fingers Left
134619;Zooming In With Full Hand
50542;No gesture
57036;Shaking Hand
121727;Sliding Two Fingers Down
44179;Zooming Out With Two Fingers
32656;Doing other things
5108;Swiping Down
14415;Swiping Down
110896;Thumb Up
106736;Pulling Hand In
14881;Stop Sign
23103;Turning Hand Counterclockwise
141561;Stop Sign
59035;Pulling Hand In
70884;Turning Hand Clockwise
17415;Rolling Hand Backward
49099;Drumming Fingers
77366;Thumb Down
40861;Turning Hand Counterclockwise
67338;Doing other things
45457;Rolling Hand Forward
87715;Shaking Hand
110927;Pushing Two Fingers Away
121564;Sliding Two Fingers Left
23393;Zooming Out With Two Fingers
43644;Thumb Down
40040;Sliding Two Fingers Left
19352;Pulling Two Fingers In
104026;Doing other things
144572;Swiping Down
35998;Swiping Right
141822;Thumb Up
128139;Doing other things
141828;Swiping Right
73994;No gesture
133203;Zooming Out With Full Hand
134039;Zooming In With Two Fingers
60666;Turning Hand Counterclockwise
19178;Sliding Two Fingers Left
125963;Swiping Left
83935;Swiping Down
41203;No gesture
49526;Doing other things
70181;Zooming Out With Two Fingers
62191;Sliding Two Fingers Right
51671;Swiping Right
55508;Swiping Left
54959;Doing other things
41475;Zooming Out With Full Hand
30445;Doing other things
82737;Turning Hand Counterclockwise
12172;Doing other things
21065;Drumming Fingers
91573;Rolling Hand Forward
53101;Sliding Two Fingers Left
78956;Sliding Two Fingers Left
125954;Shaking Hand
117942;Zooming Out With Full Hand
19542;Doing other things
104396;Sliding Two Fingers Right
13301;Pushing Hand Away
52516;Drumming Fingers
40526;Pushing Two Fingers Away
45461;Sliding Two Fingers Left
51885;Swiping Left
73636;Pulling Hand In
108634;Doing other things
36269;Stop Sign
85242;Drumming Fingers
119854;Doing other things
87809;No gesture
99461;Pulling Hand In
90513;Swiping Down
133156;Pulling Hand In
